name,categ,X,Y,Z,color
Дизорфография,Нарушения речи,-11.153835,-3.1551454,-12.819207,#345E8D
Дилатационная кардиомиопатия,Болезни сердца и сосудов,-0.48306575,5.195175,-15.84554,#267F8E
Динамическая афазия,Нарушения речи,-8.109859,-2.1881797,-10.636539,#345E8D
Дирофиляриоз глаз,Глазные болезни,-2.8218472,-7.8240967,3.5429118,#E7E419
Дисбактериоз,Болезни органов пищеварения,15.162061,-1.557964,-1.1070452,#404387
Дисбактериоз кишечника у детей,Детские болезни,13.253826,-4.967232,3.8945286,#64CB5D
Дисгерминома яичника,Женские болезни,2.2297356,12.345269,2.7389238,#48196B
Дисгидротическая экзема  ,Аллергические болезни,1.6783024,-8.112784,14.584648,#53C567
Дисгидротическая эпидермофития,Кожные болезни,0.15551049,-5.8420997,17.482452,#42BE71
Дисграфия,Нарушения речи,-10.7171335,-2.8054223,-11.987672,#345E8D
Дискинезия желудка,Болезни органов пищеварения,15.853378,0.65736717,-2.5994241,#404387
Дискинезия желчевыводящих путей,Болезни органов пищеварения,15.133822,2.4850967,-3.799572,#404387
Дискинезия желчевыводящих путей у детей,Детские болезни,15.151193,2.535497,-3.8270667,#64CB5D
Дискинезия желчного пузыря,Болезни органов пищеварения,14.270628,2.6687694,-3.2433412,#404387
Дискинезия кишечника,Болезни органов пищеварения,17.009706,-1.3542159,-2.0399392,#404387
Дискинезия пищевода,Болезни органов пищеварения,16.576145,3.9127007,1.9619228,#404387
Дискогенная миелопатия,Нервные болезни,-10.080605,3.1276567,-6.0876713,#440154
Дискоординированная родовая деятельность,Женские болезни,10.947302,15.70888,-2.4696934,#48196B
Дислалия,Нарушения речи,-10.96939,-3.253254,-10.702944,#345E8D
Дислексия,Нарушения речи,-10.421658,-2.655286,-11.746809,#345E8D
Дисметаболическая нефропатия у детей,Детские болезни,7.398968,1.0943022,-8.620224,#64CB5D
Диспареуния,Женские болезни,-6.201289,1.4976481,-20.504366,#48196B
Диспепсия,Болезни органов пищеварения,16.467289,-0.74093556,-1.9757534,#404387
Диспепсия у детей,Детские болезни,17.207827,-2.855859,-0.5812494,#64CB5D
Дисплазия вульвы,Женские болезни,5.573068,10.284821,4.1728806,#48196B
Дисплазия Книста ,Наследственные болезни,1.1987609,1.8777032,-4.4058022,#38568B
Дисплазия тазобедренных суставов,Болезни ОДС и травмы,-13.51475,4.361144,0.9675471,#30678D
Дисплазия шейки матки,Женские болезни,6.5195603,11.3687525,4.053495,#48196B
Диспластический невус,Кожные болезни,-2.8934996,1.6389695,13.94942,#42BE71
Диссеминированный туберкулез легких,Болезни органов дыхания,5.025849,-4.98454,2.6881344,#1E988A
Диссоциальное расстройство личности,Психические расстройства,-8.309749,-4.6897764,-20.029081,#BADE27
Диссоциативная амнезия,Психические расстройства,-6.1621532,-4.738595,-18.178331,#BADE27
Диссоциативная фуга,Психические расстройства,-6.515302,-5.066977,-18.861124,#BADE27
Диссоциативные расстройства,Психические расстройства,-6.2529263,-4.6273866,-18.333426,#BADE27
Диссоциативные расстройства движений и ощущений,Психические расстройства,-5.2982354,-1.9721988,-17.962843,#BADE27
Диссоциативный ступор,Психические расстройства,-5.680303,-4.7884264,-17.58039,#BADE27
Дистальная моторная нейропатия ,Наследственные болезни,1.1732116,-0.6815535,-6.162069,#38568B
Дистальный прикус,Болезни зубов,-15.579073,0.572915,10.447581,#FDE724
Дистопированный зуб,Болезни зубов,-13.733427,1.2639726,9.497264,#FDE724
Дистопия почки,Урологические болезни,7.9756436,6.069089,-2.4268348,#29AF7F
Дистрофии у детей,Детские болезни,8.729429,1.0340953,-12.035505,#64CB5D
Дистрофическая миотония Россолимо-Штейнерта-Куршмана,Нервные болезни,-2.9108684,-2.1538253,-5.408977,#440154
Дистрофия кожи,Кожные болезни,-2.9305184,-2.9443934,15.570524,#42BE71
Дисфункциональное маточное кровотечение,Женские болезни,6.091015,11.071179,-6.6331177,#48196B
Дисфункция ВНЧС,Болезни зубов,-11.973418,2.4650033,4.475836,#FDE724
Дисфункция яичников,Женские болезни,6.2425947,10.1048565,-6.559241,#48196B
Дисхондростеоз Лери-Вейля ,Наследственные болезни,1.2978861,2.2968285,-3.7623944,#38568B
Дисциркуляторная энцефалопатия,Нервные болезни,-3.9329824,-0.36243957,-11.2564,#440154
Дифиллоботриоз,Инфекционные болезни,11.761407,-4.4264636,6.3356023,#460C5F
Дифтерия,Инфекционные болезни,6.9679704,-7.4055934,7.1718817,#460C5F
Диффузная мастопатия,Болезни молочных желез,2.105216,7.568497,5.415774,#462F7C
Диффузное аксональное повреждение головного мозга,Нервные болезни,-6.896525,2.41921,-8.608312,#440154
Диффузный пневмосклероз,Болезни органов дыхания,4.6793237,-5.688516,0.112790056,#1E988A
Диффузный полипоз,Болезни толстого кишечника,-1.0756919,12.971856,4.832497,#8DD644
Диффузный токсический зоб,Эндокринные болезни,6.2794538,4.499155,-9.026321,#29788E
Диффузный эутиреоидный зоб,Эндокринные болезни,-0.86113256,11.113626,-1.2476826,#29788E
Добавочная молочная железа,Болезни молочных желез,1.0296049,6.107911,5.141869,#462F7C
Добавочное легкое,Болезни органов дыхания,2.2442694,-3.3704386,-0.8872759,#1E988A
Доброкачественная миоклоническая эпилепсия младенчества,Детские болезни,-1.5159913,-4.6515036,-11.694803,#64CB5D
Доброкачественная роландическая эпилепсия,Нервные болезни,-2.0139248,-5.33167,-10.34722,#440154
Доброкачественные опухоли влагалища,Женские болезни,4.9162354,10.37701,7.182773,#48196B
Доброкачественные опухоли глотки,Онкологические болезни,-3.9464555,3.651551,6.643777,#482374
Доброкачественные опухоли гортани,Онкологические болезни,-3.682841,3.9998636,6.5852313,#482374
Доброкачественные опухоли желудка,Онкологические болезни,-3.551342,15.587056,4.8769217,#482374
Доброкачественные опухоли легких,Онкологические болезни,-6.978223,7.6956363,5.9450755,#482374
Доброкачественные опухоли молочных желез,Онкологические болезни,1.0348458,7.8025527,4.4965305,#482374
