name,categ,X,Y,color
Головокружение,Нервные болезни,-1.0293794,-11.570528,#267F8E
Голопрозэнцефалия,Наследственные болезни,-4.736793,-12.00331,#29788E
Голубой невус,Кожные болезни,-12.762787,-7.8435736,#FDE724
Гомоцистинурия,Ревматические болезни,-4.900767,-7.537492,#30678D
Гонартроз,Болезни ОДС и травмы,-7.774898,-14.875423,#2D6F8E
Гонорейный артрит,Ревматические болезни,-2.961745,-9.230979,#30678D
Гонорея ,Венерические болезни,-13.484365,9.090395,#1E988A
Гонорея у женщин,Венерические болезни,-12.961551,9.088398,#1E988A
Гормонально-неактивные опухоли надпочечников,Онкологические болезни,-7.004205,3.2653592,#404387
Гормонозависимый рак молочной железы,Онкологические болезни,-7.7368617,5.224799,#404387
Госпитализм у детей,Детские болезни,-0.57698905,-5.0499897,#443982
Гранулезоклеточная опухоль яичника,Женские болезни,-8.3500805,8.065541,#29AF7F
Гранулематоз Вегенера,Иммунные болезни,-3.6518867,-0.5234909,#462F7C
Гранулематозный периодонтит,Болезни зубов,-19.579931,4.462584,#22A784
Гранулирующий периодонтит,Болезни зубов,-16.083183,3.3655262,#22A784
Грибковая пневмония,Болезни органов дыхания,6.490202,-1.7403328,#208F8C
Грибковые заболевания,Кожные болезни,-10.206829,-6.9940925,#FDE724
Грибковые заболевания кожи у детей,Детские болезни,-0.25444388,-5.0892324,#443982
Грибковый конъюнктивит,Глазные болезни,-15.195625,-1.1681001,#79D151
Грибковый менингит,Нервные болезни,1.4963305,-11.231125,#267F8E
Грибовидный микоз,Кожные болезни,-13.092435,-7.6217504,#FDE724
Грипп,Инфекционные болезни,1.5817046,-0.23350237,#42BE71
Грипп у детей,Детские болезни,-0.58885306,-4.663018,#443982
Грудной радикулит,Нервные болезни,-1.2013371,-10.750957,#267F8E
Грудной спондилез,Болезни ОДС и травмы,-7.121404,-15.028857,#2D6F8E
Грыжа белой линии живота,Болезни органов пищеварения,4.488029,4.3479238,#345E8D
Грыжа живота,Болезни органов пищеварения,4.1917796,4.576959,#345E8D
Грыжа кишечника,Болезни органов пищеварения,4.751645,5.016847,#345E8D
Грыжа пищевода,Болезни органов пищеварения,5.2517524,4.7415075,#345E8D
Грыжа пищеводного отверстия диафрагмы,Болезни органов пищеварения,3.1038566,4.7546287,#345E8D
Грыжа спигелиевой линии живота,Болезни органов пищеварения,4.178351,4.5083885,#345E8D
Грыжа Трейтца,Болезни органов пищеварения,4.0514555,3.8538706,#345E8D
Грыжа Шморля,Нервные болезни,-3.1697176,-8.229195,#267F8E
Губчатая почка,Урологические болезни,-11.787651,7.2463026,#E7E419
ГЭРБ у детей,Детские болезни,-2.3469546,-4.127343,#443982
Дакриоаденит,Глазные болезни,-13.012537,-1.3859155,#79D151
Дакриолитиаз,Глазные болезни,-15.439551,-1.836488,#79D151
Дакриостеноз,Глазные болезни,-15.207807,-1.9460614,#79D151
Дакриоцистит,Глазные болезни,-14.334415,-0.9809234,#79D151
Дакриоцистит новорожденных,Детские болезни,-1.3397748,-3.5246646,#443982
Дальнозоркость,Глазные болезни,-13.401469,-2.0258715,#79D151
Дальтонизм,Глазные болезни,-14.650354,-2.2475913,#79D151
ДВС-синдром,Болезни крови,-3.7727153,0.41933155,#440154
Двурогая матка,Женские болезни,-8.575009,10.3647,#29AF7F
Двухволновый вирусный менингоэнцефалит,Нервные болезни,-0.89374673,-11.34212,#267F8E
Дебильность,Нервные болезни,0.9021132,-11.770468,#267F8E
Девиантное поведение подростков,Детские болезни,-0.621667,-4.762221,#443982
Декубитальная язва полости рта,Болезни зубов,-16.200188,5.1148777,#22A784
Делинквентное поведение подростков,Детские болезни,-1.0032449,-4.874584,#443982
Делирий,Психические расстройства,-2.461024,-18.024681,#48196B
Деменция,Психические расстройства,-1.377094,-19.534264,#48196B
Деменция с тельцами Леви,Нервные болезни,-0.1170721,-9.808278,#267F8E
Демодекоз,Кожные болезни,-13.427124,-7.4081874,#FDE724
Демодекоз век,Глазные болезни,-14.50306,-2.369778,#79D151
Демпинг-синдром,Болезни органов пищеварения,4.250632,4.4458456,#345E8D
Дентикли,Болезни зубов,-20.23015,1.6066558,#22A784
Депрессивный невроз,Нервные болезни,-0.3607447,-12.034505,#267F8E
Депрессия,Психические расстройства,-3.4497063,-17.498312,#48196B
Депрессия у детей,Детские болезни,-2.598498,-3.1533425,#443982
Дерматит век,Глазные болезни,-13.890789,-2.6629522,#79D151
Дерматит у детей,Детские болезни,-0.7513505,-5.092785,#443982
Дерматиты,Кожные болезни,-13.749039,-9.234259,#FDE724
Дерматомиозит,Ревматические болезни,-3.87361,-6.838797,#30678D
Дерматофиброма ,Кожные болезни,-13.842746,-6.3740253,#FDE724
Дермографическая крапивница,Кожные болезни,-13.654575,-6.4966393,#FDE724
Дермоидная киста яичника,Женские болезни,-9.912264,10.556797,#29AF7F
Десквамативный глоссит,Болезни зубов,-17.814331,3.8629394,#22A784
