name,categ,X,Y,Z,color
Гиперкератоз стоп,Косметические проблемы,14.527866,-7.202383,5.469896,#1E9F88
Гиперкератозы,Кожные болезни,10.6705065,-6.8417535,5.9471836,#30678D
Гиперкинезы,Нервные болезни,-0.82271624,-1.3994358,6.9259806,#BADE27
Гиперкинезы у детей,Детские болезни,-0.6676953,-3.5023828,4.4256845,#64CB5D
Гипернефрома,Онкологические болезни,-1.627403,-11.288094,-4.6889772,#D2E11B
Гиперопека,Детские болезни,2.5161576,-5.4477005,3.7497525,#64CB5D
Гиперостоз,Болезни ОДС и травмы,-5.812334,-6.1745443,-1.3251182,#443982
Гиперпаратиреоз,Эндокринные болезни,0.6573318,-9.793181,-4.95132,#8DD644
Гиперпигментация,Косметические проблемы,14.4018,-7.444923,5.8931575,#1E9F88
Гиперплазия плаценты,Женские болезни,5.716293,-11.639774,-4.7481217,#460C5F
Гиперпластический гастрит,Болезни органов пищеварения,1.4376328,-15.145365,-0.6780671,#267F8E
Гиперполименорея,Женские болезни,4.7971807,-14.221481,-5.6971297,#460C5F
Гиперпролактинемический гипогонадизм,Эндокринные болезни,-0.30152327,-8.727192,-3.9797473,#8DD644
Гиперсомния,Нервные болезни,-1.9830012,-1.0287514,6.3896832,#BADE27
Гипертензивная нефропатия,Урологические болезни,0.26195514,-13.1407995,-4.338445,#48196B
Гипертензивный церебральный криз,Нервные болезни,-1.8293927,-1.5881469,5.8767166,#BADE27
